#    L    TT             EE             TE             PP             TP          
  1587   0.570343E-10   0.295729E-11   0.862281E-13   0.146596E-07   0.180656E-11
  1588   0.567479E-10   0.296554E-11   0.256670E-13   0.146412E-07   0.178630E-11
  1589   0.564671E-10   0.297345E-11  -0.354786E-13   0.146228E-07   0.176616E-11
  1590   0.561918E-10   0.298101E-11  -0.971802E-13   0.146044E-07   0.174614E-11
  1591   0.559220E-10   0.298821E-11  -0.159410E-12   0.145860E-07   0.172624E-11
  1592   0.556578E-10   0.299506E-11  -0.222139E-12   0.145677E-07   0.170646E-11
  1593   0.553991E-10   0.300154E-11  -0.285341E-12   0.145494E-07   0.168680E-11
  1594   0.551460E-10   0.300766E-11  -0.348986E-12   0.145311E-07   0.166725E-11
  1595   0.548986E-10   0.301341E-11  -0.413046E-12   0.145129E-07   0.164781E-11
  1596   0.546567E-10   0.301880E-11  -0.477492E-12   0.144947E-07   0.162849E-11
  1597   0.544205E-10   0.302382E-11  -0.542295E-12   0.144765E-07   0.160929E-11
  1598   0.541899E-10   0.302847E-11  -0.607426E-12   0.144583E-07   0.159020E-11
  1599   0.539648E-10   0.303274E-11  -0.672857E-12   0.144402E-07   0.157123E-11
  1600   0.537456E-10   0.303664E-11  -0.738560E-12   0.144222E-07   0.155238E-11
  1601   0.535318E-10   0.304016E-11  -0.804506E-12   0.144041E-07   0.153365E-11
  1602   0.533237E-10   0.304330E-11  -0.870669E-12   0.143861E-07   0.151504E-11
  1603   0.531212E-10   0.304605E-11  -0.937022E-12   0.143681E-07   0.149654E-11
  1604   0.529243E-10   0.304843E-11  -0.100354E-11   0.143502E-07   0.147817E-11
  1605   0.527330E-10   0.305042E-11  -0.107019E-11   0.143323E-07   0.145991E-11
  1606   0.525472E-10   0.305203E-11  -0.113695E-11   0.143144E-07   0.144178E-11
  1607   0.523670E-10   0.305324E-11  -0.120378E-11   0.142965E-07   0.142377E-11
  1608   0.521923E-10   0.305407E-11  -0.127067E-11   0.142787E-07   0.140588E-11
  1609   0.520232E-10   0.305451E-11  -0.133758E-11   0.142609E-07   0.138812E-11
  1610   0.518595E-10   0.305456E-11  -0.140448E-11   0.142431E-07   0.137048E-11
  1611   0.517013E-10   0.305425E-11  -0.147134E-11   0.142254E-07   0.135296E-11
  1612   0.515487E-10   0.305354E-11  -0.153814E-11   0.142077E-07   0.133557E-11
  1613   0.514014E-10   0.305245E-11  -0.160485E-11   0.141900E-07   0.131830E-11
  1614   0.512596E-10   0.305100E-11  -0.167142E-11   0.141724E-07   0.130116E-11
  1615   0.511232E-10   0.304917E-11  -0.173785E-11   0.141548E-07   0.128415E-11
  1616   0.509921E-10   0.304696E-11  -0.180411E-11   0.141372E-07   0.126727E-11
  1617   0.508664E-10   0.304438E-11  -0.187016E-11   0.141197E-07   0.125051E-11
  1618   0.507460E-10   0.304142E-11  -0.193598E-11   0.141021E-07   0.123389E-11
  1619   0.506307E-10   0.303809E-11  -0.200155E-11   0.140846E-07   0.121740E-11
  1620   0.505207E-10   0.303439E-11  -0.206683E-11   0.140672E-07   0.120103E-11
  1621   0.504159E-10   0.303030E-11  -0.213183E-11   0.140498E-07   0.118481E-11
  1622   0.503162E-10   0.302586E-11  -0.219649E-11   0.140324E-07   0.116872E-11
  1623   0.502216E-10   0.302104E-11  -0.226079E-11   0.140150E-07   0.115276E-11
  1624   0.501320E-10   0.301586E-11  -0.232471E-11   0.139977E-07   0.113694E-11
  1625   0.500474E-10   0.301031E-11  -0.238823E-11   0.139804E-07   0.112125E-11
  1626   0.499678E-10   0.300442E-11  -0.245132E-11   0.139631E-07   0.110570E-11
  1627   0.498930E-10   0.299816E-11  -0.251395E-11   0.139459E-07   0.109030E-11
  1628   0.498231E-10   0.299155E-11  -0.257609E-11   0.139286E-07   0.107503E-11
  1629   0.497580E-10   0.298459E-11  -0.263774E-11   0.139115E-07   0.105990E-11
  1630   0.496976E-10   0.297727E-11  -0.269886E-11   0.138943E-07   0.104492E-11
  1631   0.496419E-10   0.296961E-11  -0.275943E-11   0.138772E-07   0.103008E-11
  1632   0.495908E-10   0.296160E-11  -0.281943E-11   0.138601E-07   0.101539E-11
  1633   0.495443E-10   0.295325E-11  -0.287883E-11   0.138430E-07   0.100085E-11
  1634   0.495023E-10   0.294456E-11  -0.293762E-11   0.138260E-07   0.986464E-12
  1635   0.494647E-10   0.293552E-11  -0.299578E-11   0.138090E-07   0.972231E-12
  1636   0.494314E-10   0.292615E-11  -0.305327E-11   0.137920E-07   0.958155E-12
  1637   0.494025E-10   0.291646E-11  -0.311009E-11   0.137750E-07   0.944237E-12
  1638   0.493777E-10   0.290643E-11  -0.316620E-11   0.137581E-07   0.930480E-12
  1639   0.493572E-10   0.289609E-11  -0.322159E-11   0.137412E-07   0.916886E-12
  1640   0.493408E-10   0.288543E-11  -0.327626E-11   0.137244E-07   0.903456E-12
  1641   0.493284E-10   0.287446E-11  -0.333015E-11   0.137075E-07   0.890194E-12
  1642   0.493199E-10   0.286318E-11  -0.338327E-11   0.136907E-07   0.877100E-12
  1643   0.493154E-10   0.285160E-11  -0.343560E-11   0.136740E-07   0.864178E-12
  1644   0.493147E-10   0.283972E-11  -0.348711E-11   0.136572E-07   0.851428E-12
  1645   0.493177E-10   0.282755E-11  -0.353778E-11   0.136405E-07   0.838854E-12
  1646   0.493244E-10   0.281508E-11  -0.358761E-11   0.136238E-07   0.826453E-12
  1647   0.493347E-10   0.280234E-11  -0.363658E-11   0.136072E-07   0.814225E-12
  1648   0.493485E-10   0.278930E-11  -0.368466E-11   0.135905E-07   0.802167E-12
  1649   0.493658E-10   0.277599E-11  -0.373184E-11   0.135739E-07   0.790277E-12
  1650   0.493863E-10   0.276240E-11  -0.377810E-11   0.135574E-07   0.778556E-12
  1651   0.494102E-10   0.274854E-11  -0.382344E-11   0.135408E-07   0.767000E-12
  1652   0.494373E-10   0.273443E-11  -0.386784E-11   0.135243E-07   0.755608E-12
  1653   0.494674E-10   0.272007E-11  -0.391129E-11   0.135078E-07   0.744378E-12
  1654   0.495007E-10   0.270544E-11  -0.395376E-11   0.134914E-07   0.733310E-12
  1655   0.495369E-10   0.269057E-11  -0.399525E-11   0.134749E-07   0.722401E-12
  1656   0.495759E-10   0.267547E-11  -0.403576E-11   0.134585E-07   0.711649E-12
  1657   0.496178E-10   0.266014E-11  -0.407526E-11   0.134422E-07   0.701054E-12
  1658   0.496623E-10   0.264457E-11  -0.411374E-11   0.134258E-07   0.690613E-12
  1659   0.497096E-10   0.262879E-11  -0.415120E-11   0.134095E-07   0.680325E-12
  1660   0.497593E-10   0.261280E-11  -0.418762E-11   0.133932E-07   0.670189E-12
  1661   0.498115E-10   0.259659E-11  -0.422300E-11   0.133770E-07   0.660202E-12
  1662   0.498661E-10   0.258019E-11  -0.425732E-11   0.133607E-07   0.650363E-12
  1663   0.499230E-10   0.256359E-11  -0.429059E-11   0.133445E-07   0.640674E-12
  1664   0.499820E-10   0.254680E-11  -0.432278E-11   0.133284E-07   0.631135E-12
  1665   0.500432E-10   0.252983E-11  -0.435388E-11   0.133122E-07   0.621746E-12
  1666   0.501064E-10   0.251267E-11  -0.438389E-11   0.132961E-07   0.612509E-12
  1667   0.501715E-10   0.249535E-11  -0.441281E-11   0.132800E-07   0.603424E-12
  1668   0.502385E-10   0.247786E-11  -0.444062E-11   0.132639E-07   0.594492E-12
  1669   0.503072E-10   0.246020E-11  -0.446731E-11   0.132479E-07   0.585715E-12
  1670   0.503776E-10   0.244239E-11  -0.449287E-11   0.132319E-07   0.577092E-12
  1671   0.504495E-10   0.242442E-11  -0.451731E-11   0.132159E-07   0.568626E-12
  1672   0.505230E-10   0.240632E-11  -0.454061E-11   0.131999E-07   0.560316E-12
  1673   0.505978E-10   0.238808E-11  -0.456279E-11   0.131840E-07   0.552163E-12
  1674   0.506740E-10   0.236970E-11  -0.458383E-11   0.131681E-07   0.544169E-12
  1675   0.507513E-10   0.235121E-11  -0.460372E-11   0.131522E-07   0.536335E-12
  1676   0.508298E-10   0.233261E-11  -0.462248E-11   0.131364E-07   0.528660E-12
  1677   0.509094E-10   0.231392E-11  -0.464009E-11   0.131206E-07   0.521147E-12
  1678   0.509901E-10   0.229511E-11  -0.465656E-11   0.131048E-07   0.513795E-12
  1679   0.510715E-10   0.227621E-11  -0.467188E-11   0.130890E-07   0.506606E-12
  1680   0.511538E-10   0.225724E-11  -0.468604E-11   0.130733E-07   0.499580E-12
  1681   0.512368E-10   0.223817E-11  -0.469905E-11   0.130576E-07   0.492717E-12
  1682   0.513204E-10   0.221904E-11  -0.471092E-11   0.130419E-07   0.486019E-12
  1683   0.514045E-10   0.219983E-11  -0.472162E-11   0.130262E-07   0.479484E-12
  1684   0.514891E-10   0.218056E-11  -0.473118E-11   0.130106E-07   0.473114E-12
  1685   0.515741E-10   0.216124E-11  -0.473958E-11   0.129950E-07   0.466909E-12
  1686   0.516593E-10   0.214187E-11  -0.474682E-11   0.129794E-07   0.460869E-12
  1687   0.517447E-10   0.212245E-11  -0.475294E-11   0.129639E-07   0.454995E-12
  1688   0.518303E-10   0.210301E-11  -0.475790E-11   0.129483E-07   0.449287E-12
  1689   0.519160E-10   0.208352E-11  -0.476173E-11   0.129328E-07   0.443746E-12
  1690   0.520015E-10   0.206403E-11  -0.476442E-11   0.129174E-07   0.438371E-12
  1691   0.520869E-10   0.204452E-11  -0.476598E-11   0.129019E-07   0.433163E-12
  1692   0.521722E-10   0.202501E-11  -0.476641E-11   0.128865E-07   0.428123E-12
  1693   0.522571E-10   0.200548E-11  -0.476572E-11   0.128711E-07   0.423250E-12
  1694   0.523417E-10   0.198597E-11  -0.476390E-11   0.128557E-07   0.418546E-12
  1695   0.524257E-10   0.196647E-11  -0.476097E-11   0.128404E-07   0.414011E-12
  1696   0.525093E-10   0.194698E-11  -0.475693E-11   0.128251E-07   0.409644E-12
  1697   0.525923E-10   0.192751E-11  -0.475179E-11   0.128098E-07   0.405442E-12
  1698   0.526744E-10   0.190807E-11  -0.474554E-11   0.127945E-07   0.401404E-12
  1699   0.527558E-10   0.188867E-11  -0.473821E-11   0.127793E-07   0.397525E-12
  1700   0.528364E-10   0.186931E-11  -0.472979E-11   0.127641E-07   0.393802E-12
  1701   0.529161E-10   0.184999E-11  -0.472030E-11   0.127489E-07   0.390233E-12
  1702   0.529947E-10   0.183073E-11  -0.470973E-11   0.127337E-07   0.386815E-12
  1703   0.530724E-10   0.181155E-11  -0.469813E-11   0.127186E-07   0.383543E-12
  1704   0.531489E-10   0.179242E-11  -0.468549E-11   0.127035E-07   0.380416E-12
  1705   0.532243E-10   0.177337E-11  -0.467182E-11   0.126884E-07   0.377429E-12
  1706   0.532983E-10   0.175441E-11  -0.465714E-11   0.126734E-07   0.374580E-12
  1707   0.533711E-10   0.173552E-11  -0.464144E-11   0.126583E-07   0.371866E-12
  1708   0.534424E-10   0.171674E-11  -0.462475E-11   0.126433E-07   0.369283E-12
  1709   0.535124E-10   0.169804E-11  -0.460707E-11   0.126283E-07   0.366829E-12
  1710   0.535808E-10   0.167947E-11  -0.458842E-11   0.126134E-07   0.364500E-12
  1711   0.536477E-10   0.166099E-11  -0.456880E-11   0.125985E-07   0.362294E-12
  1712   0.537128E-10   0.164262E-11  -0.454824E-11   0.125835E-07   0.360206E-12
  1713   0.537762E-10   0.162438E-11  -0.452674E-11   0.125687E-07   0.358235E-12
  1714   0.538379E-10   0.160626E-11  -0.450430E-11   0.125538E-07   0.356380E-12
  1715   0.538978E-10   0.158827E-11  -0.448096E-11   0.125390E-07   0.354642E-12
  1716   0.539559E-10   0.157042E-11  -0.445673E-11   0.125242E-07   0.353021E-12
  1717   0.540119E-10   0.155272E-11  -0.443161E-11   0.125094E-07   0.351517E-12
  1718   0.540659E-10   0.153515E-11  -0.440562E-11   0.124946E-07   0.350130E-12
  1719   0.541180E-10   0.151774E-11  -0.437878E-11   0.124799E-07   0.348861E-12
  1720   0.541679E-10   0.150048E-11  -0.435110E-11   0.124652E-07   0.347710E-12
  1721   0.542157E-10   0.148340E-11  -0.432260E-11   0.124505E-07   0.346678E-12
  1722   0.542614E-10   0.146647E-11  -0.429329E-11   0.124359E-07   0.345764E-12
  1723   0.543047E-10   0.144973E-11  -0.426320E-11   0.124212E-07   0.344970E-12
  1724   0.543459E-10   0.143316E-11  -0.423232E-11   0.124066E-07   0.344295E-12
  1725   0.543846E-10   0.141677E-11  -0.420070E-11   0.123921E-07   0.343739E-12
  1726   0.544210E-10   0.140056E-11  -0.416833E-11   0.123775E-07   0.343303E-12
  1727   0.544550E-10   0.138456E-11  -0.413523E-11   0.123630E-07   0.342988E-12
  1728   0.544865E-10   0.136874E-11  -0.410143E-11   0.123485E-07   0.342793E-12
  1729   0.545155E-10   0.135313E-11  -0.406694E-11   0.123340E-07   0.342718E-12
  1730   0.545420E-10   0.133772E-11  -0.403177E-11   0.123195E-07   0.342765E-12
  1731   0.545658E-10   0.132252E-11  -0.399593E-11   0.123051E-07   0.342933E-12
  1732   0.545870E-10   0.130753E-11  -0.395945E-11   0.122907E-07   0.343223E-12
  1733   0.546055E-10   0.129276E-11  -0.392235E-11   0.122763E-07   0.343633E-12
  1734   0.546213E-10   0.127820E-11  -0.388462E-11   0.122619E-07   0.344163E-12
  1735   0.546342E-10   0.126386E-11  -0.384631E-11   0.122476E-07   0.344815E-12
  1736   0.546445E-10   0.124976E-11  -0.380744E-11   0.122333E-07   0.345587E-12
  1737   0.546520E-10   0.123589E-11  -0.376800E-11   0.122190E-07   0.346480E-12
  1738   0.546567E-10   0.122225E-11  -0.372805E-11   0.122047E-07   0.347494E-12
  1739   0.546585E-10   0.120885E-11  -0.368759E-11   0.121905E-07   0.348628E-12
  1740   0.546575E-10   0.119569E-11  -0.364663E-11   0.121762E-07   0.349883E-12
  1741   0.546537E-10   0.118278E-11  -0.360520E-11   0.121620E-07   0.351257E-12
  1742   0.546470E-10   0.117012E-11  -0.356334E-11   0.121479E-07   0.352753E-12
  1743   0.546373E-10   0.115769E-11  -0.352102E-11   0.121337E-07   0.354368E-12
  1744   0.546246E-10   0.114553E-11  -0.347829E-11   0.121196E-07   0.356103E-12
  1745   0.546090E-10   0.113362E-11  -0.343516E-11   0.121055E-07   0.357959E-12
  1746   0.545904E-10   0.112198E-11  -0.339166E-11   0.120914E-07   0.359935E-12
  1747   0.545687E-10   0.111058E-11  -0.334778E-11   0.120774E-07   0.362030E-12
  1748   0.545441E-10   0.109945E-11  -0.330357E-11   0.120633E-07   0.364246E-12
  1749   0.545162E-10   0.108859E-11  -0.325903E-11   0.120493E-07   0.366581E-12
  1750   0.544854E-10   0.107798E-11  -0.321419E-11   0.120353E-07   0.369036E-12
  1751   0.544515E-10   0.106765E-11  -0.316906E-11   0.120214E-07   0.371611E-12
  1752   0.544146E-10   0.105759E-11  -0.312368E-11   0.120074E-07   0.374305E-12
  1753   0.543747E-10   0.104780E-11  -0.307805E-11   0.119935E-07   0.377119E-12
  1754   0.543317E-10   0.103828E-11  -0.303220E-11   0.119796E-07   0.380052E-12
  1755   0.542855E-10   0.102904E-11  -0.298616E-11   0.119658E-07   0.383105E-12
  1756   0.542364E-10   0.102007E-11  -0.293992E-11   0.119519E-07   0.386277E-12
  1757   0.541841E-10   0.101139E-11  -0.289352E-11   0.119381E-07   0.389568E-12
  1758   0.541287E-10   0.100297E-11  -0.284698E-11   0.119243E-07   0.392979E-12
  1759   0.540703E-10   0.994840E-12  -0.280032E-11   0.119105E-07   0.396508E-12
  1760   0.540088E-10   0.986989E-12  -0.275354E-11   0.118968E-07   0.400157E-12
  1761   0.539443E-10   0.979418E-12  -0.270668E-11   0.118830E-07   0.403925E-12
  1762   0.538766E-10   0.972129E-12  -0.265975E-11   0.118693E-07   0.407812E-12
  1763   0.538060E-10   0.965121E-12  -0.261279E-11   0.118556E-07   0.411818E-12
  1764   0.537322E-10   0.958395E-12  -0.256579E-11   0.118420E-07   0.415942E-12
  1765   0.536556E-10   0.951954E-12  -0.251878E-11   0.118283E-07   0.420179E-12
  1766   0.535760E-10   0.945795E-12  -0.247180E-11   0.118147E-07   0.424525E-12
  1767   0.534934E-10   0.939920E-12  -0.242484E-11   0.118011E-07   0.428974E-12
  1768   0.534079E-10   0.934329E-12  -0.237795E-11   0.117875E-07   0.433522E-12
  1769   0.533195E-10   0.929022E-12  -0.233112E-11   0.117740E-07   0.438162E-12
  1770   0.532282E-10   0.923998E-12  -0.228438E-11   0.117605E-07   0.442890E-12
  1771   0.531341E-10   0.919258E-12  -0.223777E-11   0.117469E-07   0.447701E-12
  1772   0.530370E-10   0.914800E-12  -0.219127E-11   0.117335E-07   0.452589E-12
  1773   0.529371E-10   0.910623E-12  -0.214492E-11   0.117200E-07   0.457549E-12
  1774   0.528343E-10   0.906727E-12  -0.209873E-11   0.117066E-07   0.462577E-12
  1775   0.527288E-10   0.903112E-12  -0.205272E-11   0.116931E-07   0.467666E-12
  1776   0.526203E-10   0.899777E-12  -0.200692E-11   0.116797E-07   0.472812E-12
  1777   0.525092E-10   0.896720E-12  -0.196132E-11   0.116664E-07   0.478009E-12
  1778   0.523954E-10   0.893941E-12  -0.191596E-11   0.116530E-07   0.483252E-12
  1779   0.522787E-10   0.891437E-12  -0.187085E-11   0.116397E-07   0.488537E-12
  1780   0.521594E-10   0.889209E-12  -0.182601E-11   0.116264E-07   0.493858E-12
  1781   0.520374E-10   0.887254E-12  -0.178145E-11   0.116131E-07   0.499210E-12
  1782   0.519128E-10   0.885573E-12  -0.173720E-11   0.115998E-07   0.504595E-12
  1783   0.517856E-10   0.884162E-12  -0.169326E-11   0.115866E-07   0.510014E-12
  1784   0.516559E-10   0.883019E-12  -0.164966E-11   0.115734E-07   0.515468E-12
  1785   0.515235E-10   0.882144E-12  -0.160641E-11   0.115602E-07   0.520959E-12
  1786   0.513888E-10   0.881534E-12  -0.156352E-11   0.115470E-07   0.526488E-12
  1787   0.512516E-10   0.881187E-12  -0.152102E-11   0.115338E-07   0.532058E-12
  1788   0.511119E-10   0.881102E-12  -0.147891E-11   0.115207E-07   0.537669E-12
  1789   0.509699E-10   0.881276E-12  -0.143723E-11   0.115076E-07   0.543323E-12
  1790   0.508256E-10   0.881706E-12  -0.139597E-11   0.114945E-07   0.549021E-12
  1791   0.506789E-10   0.882392E-12  -0.135515E-11   0.114814E-07   0.554766E-12
  1792   0.505300E-10   0.883329E-12  -0.131478E-11   0.114684E-07   0.560558E-12
  1793   0.503789E-10   0.884516E-12  -0.127490E-11   0.114553E-07   0.566400E-12
  1794   0.502255E-10   0.885948E-12  -0.123550E-11   0.114423E-07   0.572292E-12
  1795   0.500700E-10   0.887625E-12  -0.119660E-11   0.114294E-07   0.578237E-12
  1796   0.499123E-10   0.889543E-12  -0.115820E-11   0.114164E-07   0.584235E-12
  1797   0.497526E-10   0.891700E-12  -0.112035E-11   0.114034E-07   0.590289E-12
  1798   0.495908E-10   0.894091E-12  -0.108304E-11   0.113905E-07   0.596399E-12
  1799   0.494271E-10   0.896715E-12  -0.104626E-11   0.113776E-07   0.602566E-12
  1800   0.492614E-10   0.899568E-12  -0.101007E-11   0.113647E-07   0.608789E-12
  1801   0.490939E-10   0.902647E-12  -0.974444E-12   0.113519E-07   0.615068E-12
  1802   0.489246E-10   0.905950E-12  -0.939411E-12   0.113390E-07   0.621402E-12
  1803   0.487535E-10   0.909472E-12  -0.904982E-12   0.113262E-07   0.627792E-12
  1804   0.485808E-10   0.913210E-12  -0.871166E-12   0.113134E-07   0.634236E-12
  1805   0.484064E-10   0.917160E-12  -0.837972E-12   0.113007E-07   0.640736E-12
  1806   0.482305E-10   0.921319E-12  -0.805410E-12   0.112879E-07   0.647289E-12
  1807   0.480530E-10   0.925684E-12  -0.773489E-12   0.112752E-07   0.653896E-12
  1808   0.478739E-10   0.930250E-12  -0.742219E-12   0.112624E-07   0.660557E-12
  1809   0.476935E-10   0.935013E-12  -0.711611E-12   0.112498E-07   0.667272E-12
  1810   0.475116E-10   0.939971E-12  -0.681674E-12   0.112371E-07   0.674039E-12
  1811   0.473283E-10   0.945119E-12  -0.652415E-12   0.112244E-07   0.680859E-12
  1812   0.471438E-10   0.950452E-12  -0.623842E-12   0.112118E-07   0.687731E-12
  1813   0.469580E-10   0.955968E-12  -0.595962E-12   0.111992E-07   0.694655E-12
  1814   0.467710E-10   0.961662E-12  -0.568785E-12   0.111866E-07   0.701631E-12
  1815   0.465830E-10   0.967530E-12  -0.542316E-12   0.111740E-07   0.708657E-12
  1816   0.463939E-10   0.973568E-12  -0.516562E-12   0.111615E-07   0.715734E-12
  1817   0.462037E-10   0.979771E-12  -0.491534E-12   0.111489E-07   0.722858E-12
  1818   0.460127E-10   0.986136E-12  -0.467235E-12   0.111364E-07   0.730028E-12
  1819   0.458207E-10   0.992659E-12  -0.443673E-12   0.111239E-07   0.737243E-12
  1820   0.456278E-10   0.999333E-12  -0.420852E-12   0.111115E-07   0.744501E-12
  1821   0.454342E-10   0.100615E-11  -0.398780E-12   0.110990E-07   0.751800E-12
  1822   0.452399E-10   0.101312E-11  -0.377461E-12   0.110866E-07   0.759138E-12
  1823   0.450448E-10   0.102023E-11  -0.356902E-12   0.110742E-07   0.766514E-12
  1824   0.448490E-10   0.102747E-11  -0.337108E-12   0.110618E-07   0.773925E-12
  1825   0.446528E-10   0.103483E-11  -0.318082E-12   0.110494E-07   0.781371E-12
  1826   0.444559E-10   0.104234E-11  -0.299829E-12   0.110371E-07   0.788850E-12
  1827   0.442585E-10   0.104995E-11  -0.282349E-12   0.110247E-07   0.796359E-12
  1828   0.440608E-10   0.105768E-11  -0.265646E-12   0.110124E-07   0.803897E-12
  1829   0.438628E-10   0.106553E-11  -0.249724E-12   0.110001E-07   0.811463E-12
  1830   0.436644E-10   0.107349E-11  -0.234586E-12   0.109878E-07   0.819054E-12
  1831   0.434658E-10   0.108154E-11  -0.220233E-12   0.109756E-07   0.826670E-12
  1832   0.432671E-10   0.108970E-11  -0.206667E-12   0.109634E-07   0.834307E-12
  1833   0.430683E-10   0.109794E-11  -0.193889E-12   0.109511E-07   0.841963E-12
  1834   0.428694E-10   0.110628E-11  -0.181901E-12   0.109390E-07   0.849633E-12
  1835   0.426705E-10   0.111470E-11  -0.170703E-12   0.109268E-07   0.857315E-12
  1836   0.424718E-10   0.112320E-11  -0.160296E-12   0.109146E-07   0.865003E-12
  1837   0.422730E-10   0.113177E-11  -0.150681E-12   0.109025E-07   0.872694E-12
  1838   0.420744E-10   0.114042E-11  -0.141858E-12   0.108904E-07   0.880384E-12
  1839   0.418760E-10   0.114913E-11  -0.133828E-12   0.108783E-07   0.888070E-12
  1840   0.416778E-10   0.115790E-11  -0.126587E-12   0.108662E-07   0.895747E-12
  1841   0.414800E-10   0.116673E-11  -0.120135E-12   0.108541E-07   0.903412E-12
  1842   0.412825E-10   0.117559E-11  -0.114469E-12   0.108421E-07   0.911061E-12
  1843   0.410855E-10   0.118452E-11  -0.109589E-12   0.108301E-07   0.918690E-12
  1844   0.408889E-10   0.119348E-11  -0.105493E-12   0.108181E-07   0.926295E-12
  1845   0.406928E-10   0.120247E-11  -0.102178E-12   0.108061E-07   0.933873E-12
  1846   0.404973E-10   0.121150E-11  -0.996434E-13   0.107941E-07   0.941419E-12
  1847   0.403026E-10   0.122055E-11  -0.978854E-13   0.107822E-07   0.948929E-12
  1848   0.401084E-10   0.122963E-11  -0.969000E-13   0.107702E-07   0.956401E-12
  1849   0.399150E-10   0.123872E-11  -0.966851E-13   0.107583E-07   0.963830E-12
  1850   0.397223E-10   0.124782E-11  -0.972364E-13   0.107465E-07   0.971219E-12
  1851   0.395304E-10   0.125693E-11  -0.985528E-13   0.107346E-07   0.978570E-12
  1852   0.393395E-10   0.126604E-11  -0.100629E-12   0.107227E-07   0.985885E-12
  1853   0.391493E-10   0.127516E-11  -0.103460E-12   0.107109E-07   0.993166E-12
  1854   0.389602E-10   0.128425E-11  -0.107039E-12   0.106991E-07   0.100042E-11
  1855   0.387721E-10   0.129334E-11  -0.111358E-12   0.106873E-07   0.100764E-11
  1856   0.385852E-10   0.130241E-11  -0.116412E-12   0.106755E-07   0.101483E-11
  1857   0.383992E-10   0.131147E-11  -0.122196E-12   0.106638E-07   0.102200E-11
  1858   0.382145E-10   0.132050E-11  -0.128700E-12   0.106520E-07   0.102915E-11
  1859   0.380309E-10   0.132950E-11  -0.135920E-12   0.106403E-07   0.103628E-11
  1860   0.378487E-10   0.133846E-11  -0.143848E-12   0.106286E-07   0.104340E-11
  1861   0.376676E-10   0.134739E-11  -0.152475E-12   0.106169E-07   0.105049E-11
  1862   0.374880E-10   0.135627E-11  -0.161794E-12   0.106052E-07   0.105758E-11
  1863   0.373098E-10   0.136511E-11  -0.171797E-12   0.105936E-07   0.106466E-11
  1864   0.371329E-10   0.137391E-11  -0.182478E-12   0.105820E-07   0.107173E-11
  1865   0.369576E-10   0.138264E-11  -0.193827E-12   0.105704E-07   0.107879E-11
  1866   0.367836E-10   0.139132E-11  -0.205837E-12   0.105588E-07   0.108585E-11
  1867   0.366113E-10   0.139993E-11  -0.218499E-12   0.105472E-07   0.109291E-11
  1868   0.364405E-10   0.140847E-11  -0.231803E-12   0.105356E-07   0.109996E-11
  1869   0.362713E-10   0.141694E-11  -0.245739E-12   0.105241E-07   0.110701E-11
  1870   0.361039E-10   0.142534E-11  -0.260300E-12   0.105126E-07   0.111404E-11
  1871   0.359381E-10   0.143366E-11  -0.275473E-12   0.105011E-07   0.112107E-11
  1872   0.357740E-10   0.144190E-11  -0.291251E-12   0.104896E-07   0.112809E-11
  1873   0.356116E-10   0.145006E-11  -0.307623E-12   0.104781E-07   0.113509E-11
  1874   0.354510E-10   0.145811E-11  -0.324579E-12   0.104667E-07   0.114208E-11
  1875   0.352924E-10   0.146607E-11  -0.342108E-12   0.104552E-07   0.114906E-11
  1876   0.351355E-10   0.147393E-11  -0.360199E-12   0.104438E-07   0.115601E-11
  1877   0.349806E-10   0.148170E-11  -0.378841E-12   0.104324E-07   0.116295E-11
  1878   0.348275E-10   0.148936E-11  -0.398023E-12   0.104210E-07   0.116987E-11
  1879   0.346764E-10   0.149690E-11  -0.417734E-12   0.104097E-07   0.117677E-11
  1880   0.345273E-10   0.150434E-11  -0.437964E-12   0.103983E-07   0.118365E-11
  1881   0.343802E-10   0.151165E-11  -0.458700E-12   0.103870E-07   0.119050E-11
  1882   0.342351E-10   0.151885E-11  -0.479932E-12   0.103757E-07   0.119733E-11
  1883   0.340921E-10   0.152593E-11  -0.501647E-12   0.103644E-07   0.120413E-11
  1884   0.339511E-10   0.153289E-11  -0.523835E-12   0.103532E-07   0.121090E-11
  1885   0.338122E-10   0.153970E-11  -0.546485E-12   0.103419E-07   0.121764E-11
  1886   0.336755E-10   0.154638E-11  -0.569583E-12   0.103307E-07   0.122436E-11
  1887   0.335409E-10   0.155293E-11  -0.593120E-12   0.103194E-07   0.123104E-11
  1888   0.334084E-10   0.155933E-11  -0.617081E-12   0.103082E-07   0.123768E-11
  1889   0.332781E-10   0.156560E-11  -0.641453E-12   0.102970E-07   0.124429E-11
  1890   0.331500E-10   0.157172E-11  -0.666223E-12   0.102859E-07   0.125087E-11
  1891   0.330241E-10   0.157769E-11  -0.691377E-12   0.102747E-07   0.125741E-11
  1892   0.329005E-10   0.158351E-11  -0.716902E-12   0.102636E-07   0.126390E-11
  1893   0.327791E-10   0.158918E-11  -0.742784E-12   0.102525E-07   0.127036E-11
  1894   0.326600E-10   0.159469E-11  -0.769011E-12   0.102414E-07   0.127678E-11
  1895   0.325431E-10   0.160006E-11  -0.795567E-12   0.102303E-07   0.128315E-11
  1896   0.324286E-10   0.160526E-11  -0.822442E-12   0.102192E-07   0.128948E-11
